Unnamed: 0,session__sessionId,Experiment,Answer,Type,lvlAfter,lvlBefore,Course
5912,760,artherd-1,True,herding,3.0,2.0,ART
5913,760,artherd-1,True,herding,3.0,2.0,ART
5914,760,artherd-1,True,herding,3.0,2.0,ART
5915,760,artherd-1,True,herding,3.0,2.0,ART
5916,760,artherd-1,True,herding,3.0,2.0,ART
5917,760,artherd-1,True,herding,3.0,2.0,ART
5918,760,artherd-1,True,herding,3.0,2.0,ART
5919,760,artherd-1,True,herding,3.0,2.0,ART
5920,760,artherd-1,True,herding,3.0,2.0,ART
5921,760,artherd-1,True,herding,3.0,2.0,ART
5922,760,artherd-1,True,herding,3.0,2.0,ART
5923,760,artherd-1,True,herding,3.0,2.0,ART
5924,760,artherd-1,True,herding,3.0,2.0,ART
5925,760,artherd-1,True,herding,3.0,2.0,ART
5926,760,artherd-1,True,herding,3.0,2.0,ART
5927,760,artherd-1,True,herding,3.0,2.0,ART
5928,760,artherd-1,True,herding,3.0,2.0,ART
5929,760,artherd-1,True,herding,3.0,2.0,ART
5930,371,artherd-1,True,herding,2.0,1.0,ART
5931,371,artherd-1,True,herding,2.0,1.0,ART
5932,371,artherd-1,True,herding,2.0,1.0,ART
5933,371,artherd-1,True,herding,2.0,1.0,ART
5934,371,artherd-1,True,herding,2.0,1.0,ART
5935,371,artherd-1,True,herding,2.0,1.0,ART
5936,371,artherd-1,True,herding,2.0,1.0,ART
5937,371,artherd-1,True,herding,2.0,1.0,ART
5938,371,artherd-1,True,herding,2.0,1.0,ART
5939,371,artherd-1,True,herding,2.0,1.0,ART
5940,371,artherd-1,False,herding,2.0,1.0,ART
5941,371,artherd-1,False,herding,2.0,1.0,ART
5942,371,artherd-1,False,herding,2.0,1.0,ART
5943,371,artherd-1,False,herding,2.0,1.0,ART
5944,371,artherd-1,True,herding,2.0,1.0,ART
5945,371,artherd-1,True,herding,2.0,1.0,ART
5946,371,artherd-1,True,herding,2.0,1.0,ART
5947,371,artherd-1,True,herding,2.0,1.0,ART
5948,371,artherd-1,True,herding,2.0,1.0,ART
5949,371,artherd-1,True,herding,2.0,1.0,ART
5950,824,artherd-1,True,herding,1.0,0.0,ART
5951,824,artherd-1,True,herding,1.0,0.0,ART
5952,824,artherd-1,True,herding,1.0,0.0,ART
5953,824,artherd-1,True,herding,1.0,0.0,ART
5954,824,artherd-1,True,herding,1.0,0.0,ART
5955,824,artherd-1,True,herding,1.0,0.0,ART
5956,824,artherd-1,True,herding,1.0,0.0,ART
5957,824,artherd-1,True,herding,1.0,0.0,ART
5958,824,artherd-1,True,herding,1.0,0.0,ART
5959,824,artherd-1,True,herding,1.0,0.0,ART
5960,824,artherd-1,True,herding,1.0,0.0,ART
5961,824,artherd-1,True,herding,1.0,0.0,ART
5962,824,artherd-1,True,herding,1.0,0.0,ART
5963,824,artherd-1,True,herding,1.0,0.0,ART
5964,824,artherd-1,False,herding,1.0,0.0,ART
5965,824,artherd-1,False,herding,1.0,0.0,ART
5966,824,artherd-1,True,herding,1.0,0.0,ART
5967,824,artherd-1,True,herding,1.0,0.0,ART
5968,824,artherd-1,True,herding,1.0,0.0,ART
5969,824,artherd-1,True,herding,1.0,0.0,ART
5970,834,artherd-1,True,herding,2.0,1.0,ART
5971,834,artherd-1,True,herding,2.0,1.0,ART
5972,834,artherd-1,False,herding,2.0,1.0,ART
5973,834,artherd-1,True,herding,2.0,1.0,ART
5974,834,artherd-1,True,herding,2.0,1.0,ART
5975,834,artherd-1,True,herding,2.0,1.0,ART
5976,834,artherd-1,True,herding,2.0,1.0,ART
5977,834,artherd-1,True,herding,2.0,1.0,ART
5978,834,artherd-1,True,herding,2.0,1.0,ART
5979,834,artherd-1,True,herding,2.0,1.0,ART
5980,834,artherd-1,True,herding,2.0,1.0,ART
5981,834,artherd-1,True,herding,2.0,1.0,ART
5982,834,artherd-1,True,herding,2.0,1.0,ART
5983,834,artherd-1,True,herding,2.0,1.0,ART
5984,834,artherd-1,True,herding,2.0,1.0,ART
5985,834,artherd-1,False,herding,2.0,1.0,ART
5986,834,artherd-1,True,herding,2.0,1.0,ART
5987,834,artherd-1,True,herding,2.0,1.0,ART
5988,834,artherd-1,True,herding,2.0,1.0,ART
5989,834,artherd-1,True,herding,2.0,1.0,ART
5990,9,artherd-1,True,herding,3.0,1.0,ART
5991,9,artherd-1,False,herding,3.0,1.0,ART
5992,9,artherd-1,False,herding,3.0,1.0,ART
5993,9,artherd-1,False,herding,3.0,1.0,ART
5994,9,artherd-1,False,herding,3.0,1.0,ART
5995,9,artherd-1,True,herding,3.0,1.0,ART
5996,9,artherd-1,False,herding,3.0,1.0,ART
5997,9,artherd-1,True,herding,3.0,1.0,ART
5998,9,artherd-1,True,herding,3.0,1.0,ART
5999,9,artherd-1,True,herding,3.0,1.0,ART
6000,9,artherd-1,False,herding,3.0,1.0,ART
6001,9,artherd-1,False,herding,3.0,1.0,ART
6002,9,artherd-1,True,herding,3.0,1.0,ART
6003,9,artherd-1,False,herding,3.0,1.0,ART
6004,9,artherd-1,True,herding,3.0,1.0,ART
6005,9,artherd-1,False,herding,3.0,1.0,ART
6006,9,artherd-1,True,herding,3.0,1.0,ART
6007,9,artherd-1,True,herding,3.0,1.0,ART
6008,9,artherd-1,True,herding,3.0,1.0,ART
6009,9,artherd-1,True,herding,3.0,1.0,ART
6010,5,artherd-1,True,herding,1.0,0.0,ART
6011,5,artherd-1,True,herding,1.0,0.0,ART
6012,5,artherd-1,True,herding,1.0,0.0,ART
6013,5,artherd-1,True,herding,1.0,0.0,ART
6014,5,artherd-1,False,herding,1.0,0.0,ART
6015,5,artherd-1,True,herding,1.0,0.0,ART
6016,5,artherd-1,False,herding,1.0,0.0,ART
6017,5,artherd-1,True,herding,1.0,0.0,ART
6018,5,artherd-1,True,herding,1.0,0.0,ART
6019,5,artherd-1,True,herding,1.0,0.0,ART
6020,5,artherd-1,False,herding,1.0,0.0,ART
6021,5,artherd-1,True,herding,1.0,0.0,ART
6022,5,artherd-1,True,herding,1.0,0.0,ART
6023,5,artherd-1,True,herding,1.0,0.0,ART
6024,5,artherd-1,False,herding,1.0,0.0,ART
6025,5,artherd-1,True,herding,1.0,0.0,ART
6026,5,artherd-1,True,herding,1.0,0.0,ART
6027,5,artherd-1,True,herding,1.0,0.0,ART
6028,5,artherd-1,True,herding,1.0,0.0,ART
6029,5,artherd-1,True,herding,1.0,0.0,ART
6030,1198,artherd-1,True,herding,2.0,1.0,ART
6031,1198,artherd-1,True,herding,2.0,1.0,ART
6032,1198,artherd-1,False,herding,2.0,1.0,ART
6033,1198,artherd-1,True,herding,2.0,1.0,ART
6034,1198,artherd-1,True,herding,2.0,1.0,ART
6035,1198,artherd-1,True,herding,2.0,1.0,ART
6036,1198,artherd-1,False,herding,2.0,1.0,ART
6037,1198,artherd-1,False,herding,2.0,1.0,ART
6038,1198,artherd-1,True,herding,2.0,1.0,ART
6039,1198,artherd-1,True,herding,2.0,1.0,ART
6040,1198,artherd-1,False,herding,2.0,1.0,ART
6041,1198,artherd-1,True,herding,2.0,1.0,ART
6042,1198,artherd-1,True,herding,2.0,1.0,ART
6043,1198,artherd-1,True,herding,2.0,1.0,ART
6044,1198,artherd-1,False,herding,2.0,1.0,ART
6045,1198,artherd-1,True,herding,2.0,1.0,ART
6046,1198,artherd-1,True,herding,2.0,1.0,ART
6047,1198,artherd-1,True,herding,2.0,1.0,ART
6048,1198,artherd-1,True,herding,2.0,1.0,ART
6049,1198,artherd-1,True,herding,2.0,1.0,ART
6050,1207,artherd-1,True,herding,3.0,1.0,ART
6051,1207,artherd-1,True,herding,3.0,1.0,ART
6052,1207,artherd-1,True,herding,3.0,1.0,ART
6053,1207,artherd-1,True,herding,3.0,1.0,ART
6054,1207,artherd-1,True,herding,3.0,1.0,ART
6055,1207,artherd-1,True,herding,3.0,1.0,ART
6056,1207,artherd-1,True,herding,3.0,1.0,ART
6057,1207,artherd-1,True,herding,3.0,1.0,ART
6058,1207,artherd-1,True,herding,3.0,1.0,ART
6059,1207,artherd-1,True,herding,3.0,1.0,ART
6060,1207,artherd-1,True,herding,3.0,1.0,ART
6061,1207,artherd-1,True,herding,3.0,1.0,ART
6062,1207,artherd-1,False,herding,3.0,1.0,ART
6063,1207,artherd-1,False,herding,3.0,1.0,ART
6064,1207,artherd-1,False,herding,3.0,1.0,ART
6065,1207,artherd-1,False,herding,3.0,1.0,ART
6066,1207,artherd-1,True,herding,3.0,1.0,ART
6067,1207,artherd-1,True,herding,3.0,1.0,ART
6068,1207,artherd-1,True,herding,3.0,1.0,ART
6069,1207,artherd-1,True,herding,3.0,1.0,ART
6070,362,artherd-1,True,herding,2.0,1.0,ART
6071,362,artherd-1,True,herding,2.0,1.0,ART
6072,362,artherd-1,True,herding,2.0,1.0,ART
6073,362,artherd-1,True,herding,2.0,1.0,ART
6074,362,artherd-1,True,herding,2.0,1.0,ART
6075,362,artherd-1,True,herding,2.0,1.0,ART
6076,362,artherd-1,True,herding,2.0,1.0,ART
6077,362,artherd-1,True,herding,2.0,1.0,ART
6078,362,artherd-1,True,herding,2.0,1.0,ART
6079,362,artherd-1,True,herding,2.0,1.0,ART
6080,362,artherd-1,False,herding,2.0,1.0,ART
6081,362,artherd-1,True,herding,2.0,1.0,ART
6082,362,artherd-1,True,herding,2.0,1.0,ART
6083,362,artherd-1,True,herding,2.0,1.0,ART
6084,362,artherd-1,True,herding,2.0,1.0,ART
6085,362,artherd-1,True,herding,2.0,1.0,ART
6086,362,artherd-1,True,herding,2.0,1.0,ART
6087,362,artherd-1,True,herding,2.0,1.0,ART
6088,362,artherd-1,True,herding,2.0,1.0,ART
6089,362,artherd-1,True,herding,2.0,1.0,ART
6090,161,artherd-1,True,herding,2.0,2.0,ART
6091,161,artherd-1,True,herding,2.0,2.0,ART
6092,161,artherd-1,False,herding,2.0,2.0,ART
6093,161,artherd-1,True,herding,2.0,2.0,ART
6094,161,artherd-1,True,herding,2.0,2.0,ART
6095,161,artherd-1,True,herding,2.0,2.0,ART
6096,161,artherd-1,True,herding,2.0,2.0,ART
6097,161,artherd-1,True,herding,2.0,2.0,ART
6098,161,artherd-1,True,herding,2.0,2.0,ART
6099,161,artherd-1,True,herding,2.0,2.0,ART
6100,161,artherd-1,True,herding,2.0,2.0,ART
6101,161,artherd-1,True,herding,2.0,2.0,ART
6102,161,artherd-1,True,herding,2.0,2.0,ART
6103,161,artherd-1,True,herding,2.0,2.0,ART
6104,161,artherd-1,True,herding,2.0,2.0,ART
6105,161,artherd-1,True,herding,2.0,2.0,ART
6106,161,artherd-1,True,herding,2.0,2.0,ART
6107,161,artherd-1,True,herding,2.0,2.0,ART
6108,161,artherd-1,True,herding,2.0,2.0,ART
6109,161,artherd-1,True,herding,2.0,2.0,ART
6110,965,artherd-1,True,herding,1.0,0.0,ART
6111,965,artherd-1,True,herding,1.0,0.0,ART
6112,965,artherd-1,True,herding,1.0,0.0,ART
6113,965,artherd-1,True,herding,1.0,0.0,ART
6114,965,artherd-1,True,herding,1.0,0.0,ART
6115,965,artherd-1,True,herding,1.0,0.0,ART
6116,965,artherd-1,True,herding,1.0,0.0,ART
6117,965,artherd-1,True,herding,1.0,0.0,ART
6118,965,artherd-1,True,herding,1.0,0.0,ART
6119,965,artherd-1,True,herding,1.0,0.0,ART
6120,965,artherd-1,True,herding,1.0,0.0,ART
6121,965,artherd-1,True,herding,1.0,0.0,ART
6122,965,artherd-1,True,herding,1.0,0.0,ART
6123,965,artherd-1,True,herding,1.0,0.0,ART
6124,965,artherd-1,True,herding,1.0,0.0,ART
6125,965,artherd-1,True,herding,1.0,0.0,ART
6126,965,artherd-1,True,herding,1.0,0.0,ART
6127,965,artherd-1,True,herding,1.0,0.0,ART
6128,965,artherd-1,True,herding,1.0,0.0,ART
6129,965,artherd-1,True,herding,1.0,0.0,ART
6130,608,artherd-1,True,herding,2.0,0.0,ART
6131,608,artherd-1,True,herding,2.0,0.0,ART
6132,608,artherd-1,True,herding,2.0,0.0,ART
6133,608,artherd-1,True,herding,2.0,0.0,ART
6134,608,artherd-1,True,herding,2.0,0.0,ART
6135,608,artherd-1,True,herding,2.0,0.0,ART
6136,608,artherd-1,True,herding,2.0,0.0,ART
6137,608,artherd-1,True,herding,2.0,0.0,ART
6138,608,artherd-1,True,herding,2.0,0.0,ART
6139,608,artherd-1,True,herding,2.0,0.0,ART
6140,608,artherd-1,True,herding,2.0,0.0,ART
6141,608,artherd-1,True,herding,2.0,0.0,ART
6142,608,artherd-1,True,herding,2.0,0.0,ART
6143,608,artherd-1,True,herding,2.0,0.0,ART
6144,608,artherd-1,True,herding,2.0,0.0,ART
6145,608,artherd-1,False,herding,2.0,0.0,ART
6146,608,artherd-1,True,herding,2.0,0.0,ART
6147,608,artherd-1,True,herding,2.0,0.0,ART
6148,608,artherd-1,True,herding,2.0,0.0,ART
6149,608,artherd-1,True,herding,2.0,0.0,ART
6150,1196,artherd-1,True,herding,2.0,1.0,ART
6151,1196,artherd-1,True,herding,2.0,1.0,ART
6152,1196,artherd-1,True,herding,2.0,1.0,ART
6153,1196,artherd-1,True,herding,2.0,1.0,ART
6154,1196,artherd-1,True,herding,2.0,1.0,ART
6155,1196,artherd-1,True,herding,2.0,1.0,ART
6156,1196,artherd-1,True,herding,2.0,1.0,ART
6157,1196,artherd-1,True,herding,2.0,1.0,ART
6158,1196,artherd-1,True,herding,2.0,1.0,ART
6159,1196,artherd-1,True,herding,2.0,1.0,ART
6160,1196,artherd-1,False,herding,2.0,1.0,ART
6161,1196,artherd-1,False,herding,2.0,1.0,ART
6162,1196,artherd-1,True,herding,2.0,1.0,ART
6163,1196,artherd-1,True,herding,2.0,1.0,ART
6164,1196,artherd-1,True,herding,2.0,1.0,ART
6165,1196,artherd-1,True,herding,2.0,1.0,ART
6166,1196,artherd-1,True,herding,2.0,1.0,ART
6167,1196,artherd-1,True,herding,2.0,1.0,ART
6168,1196,artherd-1,True,herding,2.0,1.0,ART
6169,1196,artherd-1,True,herding,2.0,1.0,ART
6170,338,artherd-1,True,herding,1.0,1.0,ART
6171,338,artherd-1,True,herding,1.0,1.0,ART
6172,338,artherd-1,True,herding,1.0,1.0,ART
6173,338,artherd-1,True,herding,1.0,1.0,ART
6174,338,artherd-1,True,herding,1.0,1.0,ART
6175,338,artherd-1,True,herding,1.0,1.0,ART
6176,338,artherd-1,True,herding,1.0,1.0,ART
6177,338,artherd-1,True,herding,1.0,1.0,ART
6178,338,artherd-1,True,herding,1.0,1.0,ART
6179,338,artherd-1,True,herding,1.0,1.0,ART
6180,338,artherd-1,False,herding,1.0,1.0,ART
6181,338,artherd-1,True,herding,1.0,1.0,ART
6182,338,artherd-1,True,herding,1.0,1.0,ART
6183,338,artherd-1,True,herding,1.0,1.0,ART
6184,338,artherd-1,True,herding,1.0,1.0,ART
6185,338,artherd-1,True,herding,1.0,1.0,ART
6186,338,artherd-1,True,herding,1.0,1.0,ART
6187,338,artherd-1,True,herding,1.0,1.0,ART
6188,338,artherd-1,True,herding,1.0,1.0,ART
6189,338,artherd-1,True,herding,1.0,1.0,ART
6190,785,artherd-1,True,herding,1.0,0.0,ART
6191,785,artherd-1,True,herding,1.0,0.0,ART
6192,785,artherd-1,True,herding,1.0,0.0,ART
6193,785,artherd-1,True,herding,1.0,0.0,ART
6194,785,artherd-1,True,herding,1.0,0.0,ART
6195,785,artherd-1,True,herding,1.0,0.0,ART
6196,785,artherd-1,True,herding,1.0,0.0,ART
6197,785,artherd-1,True,herding,1.0,0.0,ART
6198,785,artherd-1,True,herding,1.0,0.0,ART
6199,785,artherd-1,True,herding,1.0,0.0,ART
6200,785,artherd-1,True,herding,1.0,0.0,ART
6201,785,artherd-1,True,herding,1.0,0.0,ART
6202,785,artherd-1,True,herding,1.0,0.0,ART
6203,785,artherd-1,True,herding,1.0,0.0,ART
6204,785,artherd-1,True,herding,1.0,0.0,ART
6205,785,artherd-1,True,herding,1.0,0.0,ART
6206,785,artherd-1,True,herding,1.0,0.0,ART
6207,785,artherd-1,True,herding,1.0,0.0,ART
6208,785,artherd-1,True,herding,1.0,0.0,ART
6209,785,artherd-1,True,herding,1.0,0.0,ART
6210,619,artherd-1,True,herding,3.0,2.0,ART
6211,619,artherd-1,True,herding,3.0,2.0,ART
6212,619,artherd-1,True,herding,3.0,2.0,ART
6213,619,artherd-1,True,herding,3.0,2.0,ART
6214,619,artherd-1,True,herding,3.0,2.0,ART
6215,619,artherd-1,True,herding,3.0,2.0,ART
6216,619,artherd-1,True,herding,3.0,2.0,ART
6217,619,artherd-1,True,herding,3.0,2.0,ART
6218,619,artherd-1,True,herding,3.0,2.0,ART
6219,619,artherd-1,True,herding,3.0,2.0,ART
6220,619,artherd-1,True,herding,3.0,2.0,ART
6221,619,artherd-1,True,herding,3.0,2.0,ART
6222,619,artherd-1,True,herding,3.0,2.0,ART
6223,619,artherd-1,True,herding,3.0,2.0,ART
6224,619,artherd-1,True,herding,3.0,2.0,ART
6225,619,artherd-1,True,herding,3.0,2.0,ART
6226,619,artherd-1,True,herding,3.0,2.0,ART
6227,619,artherd-1,True,herding,3.0,2.0,ART
6228,619,artherd-1,True,herding,3.0,2.0,ART
6229,619,artherd-1,True,herding,3.0,2.0,ART
6230,46,artherd-1,True,herding,3.0,2.0,ART
6231,46,artherd-1,True,herding,3.0,2.0,ART
6232,46,artherd-1,True,herding,3.0,2.0,ART
6233,46,artherd-1,True,herding,3.0,2.0,ART
6234,46,artherd-1,True,herding,3.0,2.0,ART
6235,46,artherd-1,True,herding,3.0,2.0,ART
6236,46,artherd-1,True,herding,3.0,2.0,ART
6237,46,artherd-1,True,herding,3.0,2.0,ART
6238,46,artherd-1,True,herding,3.0,2.0,ART
6239,46,artherd-1,True,herding,3.0,2.0,ART
6240,46,artherd-1,True,herding,3.0,2.0,ART
6241,46,artherd-1,True,herding,3.0,2.0,ART
6242,46,artherd-1,True,herding,3.0,2.0,ART
6243,46,artherd-1,True,herding,3.0,2.0,ART
6244,46,artherd-1,True,herding,3.0,2.0,ART
6245,46,artherd-1,True,herding,3.0,2.0,ART
6246,46,artherd-1,True,herding,3.0,2.0,ART
6247,46,artherd-1,True,herding,3.0,2.0,ART
6248,46,artherd-1,True,herding,3.0,2.0,ART
6249,46,artherd-1,True,herding,3.0,2.0,ART
6250,1071,artherd-1,True,herding,2.0,1.0,ART
6251,1071,artherd-1,True,herding,2.0,1.0,ART
6252,1071,artherd-1,True,herding,2.0,1.0,ART
6253,1071,artherd-1,True,herding,2.0,1.0,ART
6254,1071,artherd-1,True,herding,2.0,1.0,ART
6255,1071,artherd-1,True,herding,2.0,1.0,ART
6256,1071,artherd-1,True,herding,2.0,1.0,ART
6257,1071,artherd-1,True,herding,2.0,1.0,ART
6258,1071,artherd-1,True,herding,2.0,1.0,ART
6259,1071,artherd-1,True,herding,2.0,1.0,ART
6260,1071,artherd-1,True,herding,2.0,1.0,ART
6261,1071,artherd-1,True,herding,2.0,1.0,ART
6262,1071,artherd-1,True,herding,2.0,1.0,ART
6263,1071,artherd-1,True,herding,2.0,1.0,ART
6264,1071,artherd-1,True,herding,2.0,1.0,ART
6265,1071,artherd-1,True,herding,2.0,1.0,ART
6266,1071,artherd-1,True,herding,2.0,1.0,ART
6267,1071,artherd-1,True,herding,2.0,1.0,ART
6268,1071,artherd-1,True,herding,2.0,1.0,ART
6269,1071,artherd-1,True,herding,2.0,1.0,ART
6270,832,artherd-1,True,herding,2.0,1.0,ART
6271,832,artherd-1,True,herding,2.0,1.0,ART
6272,832,artherd-1,True,herding,2.0,1.0,ART
6273,832,artherd-1,True,herding,2.0,1.0,ART
6274,832,artherd-1,True,herding,2.0,1.0,ART
6275,832,artherd-1,True,herding,2.0,1.0,ART
6276,832,artherd-1,True,herding,2.0,1.0,ART
6277,832,artherd-1,True,herding,2.0,1.0,ART
6278,832,artherd-1,True,herding,2.0,1.0,ART
6279,832,artherd-1,True,herding,2.0,1.0,ART
6280,832,artherd-1,False,herding,2.0,1.0,ART
6281,832,artherd-1,False,herding,2.0,1.0,ART
6282,832,artherd-1,True,herding,2.0,1.0,ART
6283,832,artherd-1,True,herding,2.0,1.0,ART
6284,832,artherd-1,True,herding,2.0,1.0,ART
6285,832,artherd-1,True,herding,2.0,1.0,ART
6286,832,artherd-1,True,herding,2.0,1.0,ART
6287,832,artherd-1,True,herding,2.0,1.0,ART
6288,832,artherd-1,True,herding,2.0,1.0,ART
6289,832,artherd-1,True,herding,2.0,1.0,ART
6290,113,artherd-1,True,herding,1.0,0.0,ART
6291,113,artherd-1,True,herding,1.0,0.0,ART
6292,113,artherd-1,True,herding,1.0,0.0,ART
6293,113,artherd-1,True,herding,1.0,0.0,ART
6294,113,artherd-1,True,herding,1.0,0.0,ART
6295,113,artherd-1,True,herding,1.0,0.0,ART
6296,113,artherd-1,True,herding,1.0,0.0,ART
6297,113,artherd-1,True,herding,1.0,0.0,ART
6298,113,artherd-1,True,herding,1.0,0.0,ART
6299,113,artherd-1,True,herding,1.0,0.0,ART
6300,113,artherd-1,False,herding,1.0,0.0,ART
6301,113,artherd-1,True,herding,1.0,0.0,ART
6302,113,artherd-1,True,herding,1.0,0.0,ART
6303,113,artherd-1,True,herding,1.0,0.0,ART
6304,113,artherd-1,True,herding,1.0,0.0,ART
6305,113,artherd-1,True,herding,1.0,0.0,ART
6306,113,artherd-1,True,herding,1.0,0.0,ART
6307,113,artherd-1,True,herding,1.0,0.0,ART
6308,113,artherd-1,True,herding,1.0,0.0,ART
6309,113,artherd-1,True,herding,1.0,0.0,ART
6310,282,artherd-1,True,herding,1.0,0.0,ART
6311,282,artherd-1,True,herding,1.0,0.0,ART
6312,282,artherd-1,True,herding,1.0,0.0,ART
6313,282,artherd-1,True,herding,1.0,0.0,ART
6314,282,artherd-1,True,herding,1.0,0.0,ART
6315,282,artherd-1,True,herding,1.0,0.0,ART
6316,282,artherd-1,True,herding,1.0,0.0,ART
6317,282,artherd-1,True,herding,1.0,0.0,ART
6318,282,artherd-1,True,herding,1.0,0.0,ART
6319,282,artherd-1,True,herding,1.0,0.0,ART
6320,282,artherd-1,True,herding,1.0,0.0,ART
6321,282,artherd-1,True,herding,1.0,0.0,ART
6322,282,artherd-1,True,herding,1.0,0.0,ART
6323,282,artherd-1,True,herding,1.0,0.0,ART
6324,282,artherd-1,False,herding,1.0,0.0,ART
6325,282,artherd-1,False,herding,1.0,0.0,ART
6326,282,artherd-1,True,herding,1.0,0.0,ART
6327,282,artherd-1,True,herding,1.0,0.0,ART
6328,282,artherd-1,True,herding,1.0,0.0,ART
6329,282,artherd-1,True,herding,1.0,0.0,ART
6330,776,artherd-1,True,herding,1.0,0.0,ART
6331,776,artherd-1,True,herding,1.0,0.0,ART
6332,776,artherd-1,True,herding,1.0,0.0,ART
6333,776,artherd-1,True,herding,1.0,0.0,ART
6334,776,artherd-1,True,herding,1.0,0.0,ART
6335,776,artherd-1,True,herding,1.0,0.0,ART
6336,776,artherd-1,True,herding,1.0,0.0,ART
6337,776,artherd-1,True,herding,1.0,0.0,ART
6338,776,artherd-1,True,herding,1.0,0.0,ART
6339,776,artherd-1,True,herding,1.0,0.0,ART
6340,776,artherd-1,True,herding,1.0,0.0,ART
6341,776,artherd-1,True,herding,1.0,0.0,ART
6342,776,artherd-1,True,herding,1.0,0.0,ART
6343,776,artherd-1,True,herding,1.0,0.0,ART
6344,776,artherd-1,False,herding,1.0,0.0,ART
6345,776,artherd-1,False,herding,1.0,0.0,ART
6346,776,artherd-1,True,herding,1.0,0.0,ART
6347,776,artherd-1,True,herding,1.0,0.0,ART
6348,776,artherd-1,True,herding,1.0,0.0,ART
6349,776,artherd-1,True,herding,1.0,0.0,ART
6350,184,artherd-1,True,herding,1.0,0.0,ART
6351,184,artherd-1,True,herding,1.0,0.0,ART
6352,184,artherd-1,False,herding,1.0,0.0,ART
6353,184,artherd-1,True,herding,1.0,0.0,ART
6354,184,artherd-1,True,herding,1.0,0.0,ART
6355,184,artherd-1,True,herding,1.0,0.0,ART
6356,184,artherd-1,True,herding,1.0,0.0,ART
6357,184,artherd-1,True,herding,1.0,0.0,ART
6358,184,artherd-1,True,herding,1.0,0.0,ART
6359,184,artherd-1,True,herding,1.0,0.0,ART
6360,184,artherd-1,True,herding,1.0,0.0,ART
6361,184,artherd-1,True,herding,1.0,0.0,ART
6362,184,artherd-1,True,herding,1.0,0.0,ART
6363,184,artherd-1,True,herding,1.0,0.0,ART
6364,184,artherd-1,False,herding,1.0,0.0,ART
6365,184,artherd-1,True,herding,1.0,0.0,ART
6366,184,artherd-1,True,herding,1.0,0.0,ART
6367,184,artherd-1,True,herding,1.0,0.0,ART
6368,184,artherd-1,True,herding,1.0,0.0,ART
6369,184,artherd-1,True,herding,1.0,0.0,ART
6370,1038,artherd-1,True,herding,1.0,0.0,ART
6371,1038,artherd-1,True,herding,1.0,0.0,ART
6372,1038,artherd-1,True,herding,1.0,0.0,ART
6373,1038,artherd-1,True,herding,1.0,0.0,ART
6374,1038,artherd-1,True,herding,1.0,0.0,ART
6375,1038,artherd-1,True,herding,1.0,0.0,ART
6376,1038,artherd-1,True,herding,1.0,0.0,ART
6377,1038,artherd-1,True,herding,1.0,0.0,ART
6378,1038,artherd-1,True,herding,1.0,0.0,ART
6379,1038,artherd-1,True,herding,1.0,0.0,ART
6380,1038,artherd-1,True,herding,1.0,0.0,ART
6381,1038,artherd-1,True,herding,1.0,0.0,ART
6382,1038,artherd-1,True,herding,1.0,0.0,ART
6383,1038,artherd-1,True,herding,1.0,0.0,ART
6384,1038,artherd-1,True,herding,1.0,0.0,ART
6385,1038,artherd-1,True,herding,1.0,0.0,ART
6386,1038,artherd-1,True,herding,1.0,0.0,ART
6387,1038,artherd-1,True,herding,1.0,0.0,ART
6388,1038,artherd-1,True,herding,1.0,0.0,ART
6389,1038,artherd-1,True,herding,1.0,0.0,ART
6390,613,artherd-1,True,herding,1.0,1.0,ART
6391,613,artherd-1,True,herding,1.0,1.0,ART
6392,613,artherd-1,True,herding,1.0,1.0,ART
6393,613,artherd-1,True,herding,1.0,1.0,ART
6394,613,artherd-1,False,herding,1.0,1.0,ART
6395,613,artherd-1,True,herding,1.0,1.0,ART
6396,613,artherd-1,False,herding,1.0,1.0,ART
6397,613,artherd-1,True,herding,1.0,1.0,ART
6398,613,artherd-1,True,herding,1.0,1.0,ART
6399,613,artherd-1,True,herding,1.0,1.0,ART
6400,613,artherd-1,False,herding,1.0,1.0,ART
6401,613,artherd-1,False,herding,1.0,1.0,ART
6402,613,artherd-1,True,herding,1.0,1.0,ART
6403,613,artherd-1,True,herding,1.0,1.0,ART
6404,613,artherd-1,False,herding,1.0,1.0,ART
6405,613,artherd-1,False,herding,1.0,1.0,ART
6406,613,artherd-1,True,herding,1.0,1.0,ART
6407,613,artherd-1,True,herding,1.0,1.0,ART
6408,613,artherd-1,True,herding,1.0,1.0,ART
6409,613,artherd-1,True,herding,1.0,1.0,ART
6410,80,artherd-1,True,herding,2.0,2.0,ART
6411,80,artherd-1,True,herding,2.0,2.0,ART
6412,80,artherd-1,False,herding,2.0,2.0,ART
6413,80,artherd-1,True,herding,2.0,2.0,ART
6414,80,artherd-1,True,herding,2.0,2.0,ART
6415,80,artherd-1,True,herding,2.0,2.0,ART
6416,80,artherd-1,True,herding,2.0,2.0,ART
6417,80,artherd-1,True,herding,2.0,2.0,ART
6418,80,artherd-1,True,herding,2.0,2.0,ART
6419,80,artherd-1,True,herding,2.0,2.0,ART
6420,80,artherd-1,False,herding,2.0,2.0,ART
6421,80,artherd-1,False,herding,2.0,2.0,ART
6422,80,artherd-1,True,herding,2.0,2.0,ART
6423,80,artherd-1,True,herding,2.0,2.0,ART
6424,80,artherd-1,True,herding,2.0,2.0,ART
